run_dir,method,epoch,round,train_loss,val_loss,phase,client_id,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
final_fedavg_seed42,fedavg,10,10,,-2.388531658384535,post_agg_val,8.0,5.482770442962647,5.344655990600586,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-1.9706878817599756,post_agg_val,9.0,7.116663297017415,6.946020762125651,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.983719912006628,post_agg_val,10.0,0.8659875988960266,0.7528850237528483,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.394149957819188,post_agg_val,11.0,5.457355340321858,5.389491558074951,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.8291673242000117,post_agg_val,12.0,2.884570519129435,2.6231815814971924,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.937931400161605,post_agg_val,13.0,1.7350852092107136,1.5580775340398152,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.7901903422532883,post_agg_val,14.0,3.205985943476359,2.5876583258310952,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.9926625694359204,post_agg_val,15.0,0.60154261191686,0.5011137425899506,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.857722840066684,post_agg_val,16.0,2.634529193242391,2.189166267712911,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.909986449900457,post_agg_val,17.0,2.079581300417582,1.9800506432851157,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.7660274713365864,post_agg_val,18.0,3.378615140914917,3.10517946879069,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.6162946203113657,post_agg_val,19.0,4.338444550832112,3.994294007619222,False,3.0,
final_fedavg_seed42,fedavg,10,10,,-2.077763004640562,post_agg_val,20.0,6.7376736005147295,6.086823145548503,False,3.0,
final_fedavg_seed42,fedavg,11,11,-2.955204561186807,-2.7089925927151834,post_agg_val,,3.384213030641518,3.1159770179026025,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.792403176867006,post_agg_val,1.0,3.182102998097738,2.919425884882609,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.7895180217358244,post_agg_val,2.0,3.2065159479777017,2.782607316970825,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.803310556411743,post_agg_val,3.0,3.097772121429444,2.913768609364828,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.890047167529579,post_agg_val,4.0,2.3076447248458862,1.9577239354451497,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.8846209378422056,post_agg_val,5.0,2.367482821146647,2.142003138860067,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.662334169060123,post_agg_val,6.0,4.0661405722300215,3.9111269315083823,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.902296434564793,post_agg_val,7.0,2.171069622039795,1.9649678468704224,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.389624623192681,post_agg_val,8.0,5.477648893992106,5.3363118171691895,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-1.9763030808904896,post_agg_val,9.0,7.096699237823486,6.925673484802246,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.9832106990430822,post_agg_val,10.0,0.8780700961748759,0.7601053317387899,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.3950625896453857,post_agg_val,11.0,5.452951590220134,5.381152788798015,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.8318451789387487,post_agg_val,12.0,2.860820849736532,2.605275869369507,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.9385913041260867,post_agg_val,13.0,1.7260053157806396,1.548955241839091,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.791995603426368,post_agg_val,14.0,3.1919569174448648,2.575652996699015,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.992605493872205,post_agg_val,15.0,0.601355771223704,0.5005103051662445,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.8597663459131275,post_agg_val,16.0,2.614897092183431,2.1737339893976846,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.910060467927352,post_agg_val,17.0,2.077282508214315,1.9854204257329304,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.766243182771928,post_agg_val,18.0,3.3764050801595054,3.095966895421346,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.6199544214569364,post_agg_val,19.0,4.316974639892578,3.96961506207784,False,3.0,
final_fedavg_seed42,fedavg,11,11,,-2.0876305641326227,post_agg_val,20.0,6.701033592224121,6.030474662780762,False,3.0,
final_fedavg_seed42,fedavg,12,12,-2.9615702477461268,-2.7058406786116,post_agg_val,,3.4030704515254366,3.130275090548665,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.792938377283797,post_agg_val,1.0,3.1732236544291177,2.919231096903483,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.787709745038457,post_agg_val,2.0,3.2167641321818032,2.786576827367147,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.801096289952596,post_agg_val,3.0,3.110946655273437,2.9296511014302573,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.889387042582536,post_agg_val,4.0,2.310144424438477,1.957332094510396,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.8841572306644965,post_agg_val,5.0,2.36743156115214,2.145414153734843,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.658305940123906,post_agg_val,6.0,4.086618741353353,3.92238450050354,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.901793966902064,post_agg_val,7.0,2.171222925186157,1.9537711143493648,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.381070446968079,post_agg_val,8.0,5.513295809427897,5.36022933324178,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-1.9732970476150515,post_agg_val,9.0,7.104841391245524,6.930771668752034,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.981061734146808,post_agg_val,10.0,0.918365756670634,0.8060314456621805,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.381810453090262,post_agg_val,11.0,5.509532292683919,5.435154914855957,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.829820478171633,post_agg_val,12.0,2.8732208410898843,2.6166295210520425,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.93602905617104,post_agg_val,13.0,1.7573319673538208,1.5759496291478474,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.7890207092318917,post_agg_val,14.0,3.211925824483236,2.5879552364349365,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.9917930542434776,post_agg_val,15.0,0.6356745958328247,0.5302095413208008,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.856130123138428,post_agg_val,16.0,2.644751071929932,2.2019195556640625,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.906183446663013,post_agg_val,17.0,2.114545305569967,2.032291332880656,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.765144591509554,post_agg_val,18.0,3.380577166875204,3.082154194513957,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.615213915310074,post_agg_val,19.0,4.34097146987915,3.9804449876149497,False,3.0,
final_fedavg_seed42,fedavg,12,12,,-2.082572891648892,post_agg_val,20.0,6.7177839279174805,6.025737444559733,False,3.0,
final_fedavg_seed42,fedavg,13,13,-2.966653577846174,-2.6768841796205045,post_agg_val,,3.59886271269072,3.327085602714593,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.7662304081494296,post_agg_val,1.0,3.3832406997680664,3.167151610056559,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.7635976166284384,post_agg_val,2.0,3.4042086601257324,2.9834530353546143,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.7760997019873725,post_agg_val,3.0,3.3119924863179526,3.1190035343170166,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.87382771788525,post_agg_val,4.0,2.480371634165446,2.14947772026062,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.870720820446892,post_agg_val,5.0,2.5125481287638345,2.270125945409139,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.620667910260776,post_agg_val,6.0,4.315722465515137,4.16320276260376,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.885558697517882,post_agg_val,7.0,2.36020565032959,2.136924624443054,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.333967153761122,post_agg_val,8.0,5.725707372029622,5.569296518961589,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-1.904269184236941,post_agg_val,9.0,7.345717271169026,7.183169523874919,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.9722336860158336,post_agg_val,10.0,1.1417213877042134,0.9978151718775432,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.323099709571676,post_agg_val,11.0,5.77211062113444,5.699716409047444,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.8053669511226187,post_agg_val,12.0,3.085837443669637,2.865175485610962,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.92671495514947,post_agg_val,13.0,1.887820800145467,1.6682010491689043,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.7666593146535146,post_agg_val,14.0,3.3849895000457764,2.715799887975057,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.9919517027080387,post_agg_val,15.0,0.6089650988578796,0.4862851997216542,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.834044836335263,post_agg_val,16.0,2.850862661997477,2.4102771282196045,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.884503683606208,post_agg_val,17.0,2.368933121363322,2.298207720120748,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.7388264707509906,post_agg_val,18.0,3.5771246751149497,3.294763167699178,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.5738258404014385,post_agg_val,19.0,4.576691468556722,4.233753522237142,False,3.0,
final_fedavg_seed42,fedavg,13,13,,-2.0212750107841155,post_agg_val,20.0,6.943134148915608,6.25624958674113,False,3.0,
final_fedavg_seed42,fedavg,14,14,-2.9692537225288294,-2.7122159150289606,post_agg_val,,3.3700774347923645,3.099561034316889,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.796563000618657,post_agg_val,1.0,3.151524782180786,2.9474453926086426,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.794708536452606,post_agg_val,2.0,3.168930530548096,2.756417989730835,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.8070808135138616,post_agg_val,3.0,3.0699291229248047,2.886136690775553,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.898185363336772,post_agg_val,4.0,2.2229501803716025,1.9017374118169148,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.8943829845683844,post_agg_val,5.0,2.266344507535299,2.046692728996277,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.665960003100828,post_agg_val,6.0,4.046285470326741,3.8831920623779297,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.9053992667096726,post_agg_val,7.0,2.140530188878377,1.902969201405843,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.414727963341607,post_agg_val,8.0,5.364635467529297,5.190308888753255,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-1.9714930202649987,post_agg_val,9.0,7.115185578664144,6.953577359517415,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.978206414074155,post_agg_val,10.0,1.0024843414624531,0.880874772866567,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.4032048377584903,post_agg_val,11.0,5.416965325673421,5.339197317759196,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.832887528235452,post_agg_val,12.0,2.8546690940856934,2.636624813079834,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.9359520963720374,post_agg_val,13.0,1.7631491820017495,1.5777700344721477,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.7957126883278907,post_agg_val,14.0,3.165064016977946,2.5083327293396,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.992049576827834,post_agg_val,15.0,0.6207401951154073,0.49116250872612,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.859260813664582,post_agg_val,16.0,2.6216848691304526,2.1913177967071533,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.901845777668239,post_agg_val,17.0,2.17676850159963,2.109745661417643,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.770368916365121,post_agg_val,18.0,3.350864807764689,3.060466925303141,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.618059162544993,post_agg_val,19.0,4.32988699277242,3.9669410387674966,False,3.0,
final_fedavg_seed42,fedavg,14,14,,-2.092426715698917,post_agg_val,20.0,6.6842420895894366,5.957481861114502,False,3.0,
final_fedavg_seed42,fedavg,15,15,-2.9731708200445013,-2.6895892464252364,post_agg_val,,3.527300633156641,3.260162414254089,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.7740744498208607,post_agg_val,1.0,3.3247334957122803,3.1417455673217773,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.7757522619071127,post_agg_val,2.0,3.314409017562866,2.9174280166625977,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.786319059795804,post_agg_val,3.0,3.233922243118286,3.0398210684458413,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.884141441152877,post_agg_val,4.0,2.374873161315918,2.075670838356018,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.8826552514750587,post_agg_val,5.0,2.39154330889384,2.1570175091425576,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.639282134135914,post_agg_val,6.0,4.20726482073466,4.055667797724406,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.8909443936449417,post_agg_val,7.0,2.3028149604797363,2.067724267641703,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.382180999649896,post_agg_val,8.0,5.513274192810059,5.345728715260823,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-1.9151107497837232,post_agg_val,9.0,7.309035778045654,7.153974692026774,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.970137414021708,post_agg_val,10.0,1.1820348103841145,1.0515533884366353,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.366285597009861,post_agg_val,11.0,5.583496411641439,5.510518232981364,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.8137671278234118,post_agg_val,12.0,3.0171821117401123,2.817563454310099,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.927037389428766,post_agg_val,13.0,1.8822598059972129,1.6627506812413533,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.778298546782637,post_agg_val,14.0,3.298399289449056,2.621937990188598,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.9890912316780724,post_agg_val,15.0,0.7098016142845154,0.5499346256256104,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.841555082191855,post_agg_val,16.0,2.7841386795043945,2.3569536209106445,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.8835931204367373,post_agg_val,17.0,2.3773380120595298,2.3106676737467446,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.750273475013828,post_agg_val,18.0,3.4976181189219155,3.229126612345377,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.5870831476903597,post_agg_val,19.0,4.504060745239258,4.1687995592753095,False,3.0,
final_fedavg_seed42,fedavg,15,15,,-2.043747541123787,post_agg_val,20.0,6.862304210662842,6.146997928619385,False,3.0,
final_fedavg_seed42,fedavg,16,16,-2.974733203483598,-2.7107337167689662,post_agg_val,,3.391962758890781,3.118183898528505,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.796682260207486,post_agg_val,1.0,3.159355719884237,2.9727503458658853,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.796003866596382,post_agg_val,2.0,3.166047970453898,2.763230244318644,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.805305632485284,post_agg_val,3.0,3.092555602391561,2.9084662596384683,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.9001444007168296,post_agg_val,4.0,2.210980494817098,1.8992153803507488,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.8956763036081483,post_agg_val,5.0,2.261404832204183,2.03386131922404,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.667890339695935,post_agg_val,6.0,4.04157018661499,3.8818393548329673,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.903975178333039,post_agg_val,7.0,2.167594114939372,1.9198793172836304,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.423975445429484,post_agg_val,8.0,5.327107588450114,5.152080059051514,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-1.9568369326384167,post_agg_val,9.0,7.169802188873291,7.011048952738444,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.974707887400335,post_agg_val,10.0,1.1003032724062602,0.9647534489631652,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.405880084950873,post_agg_val,11.0,5.409942468007405,5.332860469818115,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.829974454745912,post_agg_val,12.0,2.8887740770975747,2.683784484863281,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.934650270788519,post_agg_val,13.0,1.7881094614664714,1.5850724776585896,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.7937738135852643,post_agg_val,14.0,3.185358762741089,2.4967428843180337,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.9902985082805484,post_agg_val,15.0,0.6808556715647379,0.5139325658480326,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.8550642749010504,post_agg_val,16.0,2.6683708826700845,2.224354187647501,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.8962758554928545,post_agg_val,17.0,2.251824458440145,2.181288401285807,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.770008080233182,post_agg_val,18.0,3.361263354619344,3.0830692450205484,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.615199937229663,post_agg_val,19.0,4.351993719736735,4.00155766805013,False,3.0,
final_fedavg_seed42,fedavg,16,16,,-2.08546000560828,post_agg_val,20.0,6.713655789693196,5.966241200764974,False,3.0,
final_fedavg_seed42,fedavg,17,17,-2.9763815123085293,-2.712179458159784,post_agg_val,,3.3847300859755545,3.1025051679076285,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.798946851416479,post_agg_val,1.0,3.1422276496887207,2.950648228327433,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.7984482180170653,post_agg_val,2.0,3.1474997997283936,2.7387637297312417,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.805082009633382,post_agg_val,3.0,3.094644546508789,2.9136650562286377,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.900552104501163,post_agg_val,4.0,2.2071101665496826,1.8855249484380088,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.896389335767993,post_agg_val,5.0,2.254125436147054,2.0176192124684653,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.6707418553104483,post_agg_val,6.0,4.02451475461324,3.858456611633301,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.9046946261791478,post_agg_val,7.0,2.160230159759521,1.8971561193466189,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.425616635746426,post_agg_val,8.0,5.319689909617106,5.136707464853923,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-1.9652529250020567,post_agg_val,9.0,7.14109468460083,6.974051157633464,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.9737460936733227,post_agg_val,10.0,1.12158864736557,0.9868736267089844,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.406723417119777,post_agg_val,11.0,5.406287829081218,5.325516223907471,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.831335293619256,post_agg_val,12.0,2.877593517303467,2.658238967259725,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.9337269508086883,post_agg_val,13.0,1.8013323148091631,1.5987017154693604,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.7939170778325173,post_agg_val,14.0,3.1845549742380777,2.478076696395874,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.991013895740825,post_agg_val,15.0,0.6573298374811808,0.4947327474753062,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.8552314992678367,post_agg_val,16.0,2.6671460469563804,2.209756930669149,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.893061900484389,post_agg_val,17.0,2.2872217496236167,2.2134934266408286,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.775857549485329,post_agg_val,18.0,3.318802038828532,3.0250062147776284,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.616649437794643,post_agg_val,19.0,4.344077905019124,3.983311573664347,False,3.0,
final_fedavg_seed42,fedavg,17,17,,-2.088530187058238,post_agg_val,20.0,6.702594598134358,5.928524494171143,False,3.0,
final_fedavg_seed42,fedavg,18,18,-2.9773904648850764,-2.703326971518785,post_agg_val,,3.446568060881935,3.174815197849417,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.7919373331190664,post_agg_val,1.0,3.1939582029978437,3.014270305633545,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.7914063129104485,post_agg_val,2.0,3.19981050491333,2.81236465771993,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.798418365054661,post_agg_val,3.0,3.144582430521647,2.959682861963908,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.89673816656866,post_agg_val,4.0,2.2456655502319336,1.9572192430496216,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.891895217376773,post_agg_val,5.0,2.299672762552897,2.0681726932525635,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.6622905857237424,post_agg_val,6.0,4.073787689208984,3.915955146153768,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.8974885484005544,post_agg_val,7.0,2.2375826835632324,1.9901877641677856,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.412824663056268,post_agg_val,8.0,5.377103010813396,5.20328934987386,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-1.9413041332493657,post_agg_val,9.0,7.22216272354126,7.062929153442383,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.968841555130542,post_agg_val,10.0,1.218104898929596,1.090864857037862,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.3895067996167123,post_agg_val,11.0,5.482622941335042,5.406520843505859,False,3.0,
final_fedavg_seed42,fedavg,18,18,,-2.822346540919521,post_agg_val,12.0,2.950881163279216,2.752686023712158,False,3.0,
